fields	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40
gvar	group_1	group_1	group_1	group_1	group_1	group_1	group_1	group_1	group_1	group_1	group_1	group_1	group_1	group_1	group_1	group_1	group_1	group_1	group_1	group_2	group_2	group_2	group_2	group_2	group_2	group_3	group_3	group_3	group_3	group_3	group_3	group_3	group_4	group_4	group_4	group_4	group_4	group_4	group_4	group_4
Prevotella_oris	0.000258282419336173	3.55021387174432e-05	6.17412910188744e-05	6.07144293557068e-05	3.87734550602936e-05	3.86506842375227e-05	9.44461374210735e-05	0.000148275569560634	0	7.66186665413849e-05	0.000381792812914937	8.81919472745502e-05	4.51380230974447e-05	3.13858625370765e-05	3.45666776953469e-05	2.85653875512115e-05	4.94731206099349e-05	5.75458857167508e-05	2.97905576124074e-05	3.92851703039113e-05	0.000109673971359309	3.339755661329e-05	3.892060788323e-05	2.20439645578811e-05	0	3.40275938549674e-05	4.92405133147397e-05	2.38165454024148e-05	5.99066379426237e-05	3.85118516365704e-05	2.62452185570128e-05	2.30538385361241e-05	4.50530525531631e-05	1.88110294440593e-05	5.14216447269847e-05	2.89700647244291e-05	1.06096324098066e-05	1.62586971310079e-05	2.07384043262466e-05	3.72512746136723e-05
Streptococcus_sp._M143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.58195276302548e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acidaminococcus_sp._D21	3.54841515734912e-05	0.00026319997109643	0.000101512703959646	7.62301900039924e-05	9.8744748360236e-05	0.000225048530751622	0.000254653117038899	0.00031906051127087	0.000231803016997387	7.40932866045631e-05	9.67164871997407e-05	5.28027985942645e-05	9.32348832161995e-05	0.000313355404962252	0.000242394945909671	2.21370825249808e-05	9.52444924521642e-05	0.000141684557807867	6.81439740369439e-05	0.000166710101742204	9.56075301781731e-05	4.43645850918911e-05	8.75781097851105e-05	0.000184134553633648	7.8673062055837e-05	7.48017751252119e-05	0.000137786125816955	4.63844150487933e-05	5.43615990445737e-05	6.47230580875821e-05	6.21265865439782e-05	3.9975442332939e-05	1.96402210095748e-05	9.88485764938063e-06	2.50085962015368e-05	2.98409479974871e-05	2.1443588855274e-05	1.23608002985418e-05	6.63693468743597e-05	2.64799826283679e-05
Hungatella_hathewayi	2.8014325559735e-05	0.000152553079877635	0.000182176150061146	4.66175713681101e-05	6.61073826003222e-05	0.000117731798078069	3.63643515837435e-05	0.000168448270470825	0.000189282483509414	0.000141561255729558	0.000224489756220075	0.000114004178179843	0	0.000419372586927824	0.000232522012205437	0.000142094377571093	0.000145452289030691	0.000101221119915198	2.67684291312974e-05	2.13239146960516e-05	0.000131476753023544	7.54796080102361e-05	7.58543669514825e-05	6.83652318102433e-05	5.87172272293701e-05	0.000120840245352605	2.64217705550002e-05	7.20651072867593e-05	0	0.000107408528153317	6.61104986520627e-05	6.92853880003645e-05	1.55072764204395e-05	4.43023100489425e-05	1.52289123936459e-05	5.27932047597152e-05	2.56579811022246e-05	2.89193357401557e-05	0.000122927326583142	1.78444209567904e-05
Streptococcus_suis	6.27173830720713e-05	8.48076448521093e-05	0.000101280435125113	0.000310224990406763	6.50227177767787e-05	0.000264021793114712	0.000128070029956892	0.000135125499062914	0.000101923338699427	2.95252916205634e-05	0.000177635390258477	9.9435169106251e-05	0.00015016037203533	0.000103538946857823	0.000211948323632462	7.36313298646679e-05	0.000314287234240344	0.00125627106277662	7.3635874758393e-05	5.72686832555117e-05	0.00017343470540656	4.41561341101392e-05	5.63050255408007e-05	0	5.64120700792361e-05	6.36300796549452e-05	6.23898741759058e-05	6.56903283148878e-05	6.33371666530639e-05	5.02118902476427e-05	2.79989574163975e-05	0.000110045438226019	7.53613002048429e-06	1.93017764958783e-05	1.80279032239365e-05	2.03072301226998e-05	2.66986022528872e-05	1.00689184901119e-05	1.93188095310616e-05	0.000159702845953065
Acidovorax_delafieldii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.35721188156505e-05	0	0	0	0	0
Pseudomonas_amygdali	0	0	3.1081844595115e-05	0	0	0	0	0	0	0	0	0	3.27598757403576e-05	0	0	0	0	0	0	0	0	0	3.53538930716607e-05	0	2.21144055466792e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroidetes_oral_taxon_274	3.78288586353873e-05	7.96251755406274e-05	7.07934797992278e-05	6.69409468796951e-05	7.37113813249859e-05	4.48127041171435e-05	0	0.000520292086279564	0.000181805165111383	5.97330280598583e-05	3.48657693972972e-05	6.19959888871003e-05	4.06595278035674e-05	2.78333199338991e-05	0.000292773706520122	0	6.93651748974078e-05	8.53604344990631e-05	8.4358989908071e-05	5.51262755682575e-05	3.17006440346697e-05	5.09694624837624e-05	5.08179768692761e-05	4.33624932575747e-05	0.000138753634497366	4.97892058738219e-05	0	2.2202031830064e-05	5.456351520507e-05	3.33959792157192e-05	3.45007592186116e-05	3.82829509467995e-05	1.74120646296641e-05	1.29987293270277e-05	1.85334120325404e-05	1.86553103175038e-05	2.57999627802659e-05	2.38000017725351e-05	9.75606564095563e-05	3.04217958952766e-05
Prevotella_buccae	0.000140915822798826	0.00010909246947364	6.37703824383883e-05	0.000189695444132422	0	0.000100140132775891	5.47304059618408e-05	0.000398059980399629	3.91883158179658e-05	8.48721210581969e-05	2.82349278879547e-05	4.40977412869224e-05	8.75347965033341e-05	8.86887423297921e-05	0.000117229550081819	0.000143527215863919	0.000265369083456792	0.000481643482806516	0.000231027888250994	0.000116683069196125	9.42068352131577e-05	4.42002910750849e-05	8.40165518804664e-05	4.13567985665181e-05	0.000786402874195795	8.21816025767421e-05	4.74082919125061e-05	5.69222200899585e-05	5.18507314462589e-05	2.57439457409784e-05	5.01769796589761e-05	8.38632366985891e-05	2.92425890932345e-05	3.06015936243453e-05	2.47121075406296e-05	2.75193036238404e-05	3.88748265426406e-05	0.000243766858650508	0.00011239929888936	1.55423215126761e-05
Prevotella_sp._oral_taxon_299	0	0	0	0	0	0	5.11244922798147e-05	0	0	0	0	0	0	0	0	0	0	3.99590979428831e-05	0	2.0697915781279e-05	0	0	0	2.33396691396805e-05	0	0	0	0	0	0	0	1.7109123765221e-05	0	0	0	0	0	0	0	0
Prevotella_sp._oral_taxon_317	4.01645732701087e-05	0.000104103193474555	0.000175202065283119	3.07091464662523e-05	0	0.000110025400160339	3.89963682823433e-05	6.38282848610673e-05	0	3.34598620783327e-05	0.000136871815102771	0.000238660667153816	0.000119796796274475	0	5.75775707424372e-05	2.36154907348841e-05	3.88310191293751e-05	6.96503999024524e-05	0	0	0.000147715591667877	3.81547986208995e-05	0.000158918018678308	2.96403440849622e-05	4.72857700896893e-05	3.07894919716612e-05	0	2.5007218252264e-05	0	2.35696141976238e-05	1.80148100803573e-05	0	5.63984200186166e-05	1.14898867445824e-05	0	1.11064304695565e-05	6.00101891063714e-05	2.01601489407136e-05	3.8953332270889e-05	1.61957775236581e-05
Bifidobacterium_animalis	0	0	2.79253025383253e-05	0	0	0	0	5.02339232296796e-05	0	0	3.81018989425172e-05	0	0	0	0	0	0	6.4808629093354e-05	3.16215774566907e-05	2.78483327209795e-05	0	3.07304853914824e-05	2.7140572839184e-05	0	2.5668416202332e-05	3.28382311671661e-05	2.78842910821314e-05	0	2.39683770326102e-05	0	3.95476440452418e-05	1.94033227029389e-05	0	3.06120346390382e-05	1.38878299387352e-05	0.000141023378900429	0	1.09101903989505e-05	0	0
